ID,DESC_CLASIFICACION,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,ESTADO,COORD_GIS_X,COORD_GIS_Y,SISTEMA_COORD,LATITUD,LONGITUD,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,DIRECCION_AUX,NDP,FECHA_INSTALACION,CODIGO_INTERNO,CONTRATO_COD,TOTAL_ELEM,tipo
5654051,Area de juegos/especial,93,CIudAD unIVErsiTAriA,9.0,mONCLóá - áRáVACA,OPERATIVO,438475.265,4478974.779,ETRS89,40.45916409,-3.72565095,,,,,,,fecha_incorrecta,,6,1,deportivas
5654055,Area de juegos/especial,93,CiUDAD UNIVerSITaria,9.0,MoncLOA - AraVaCa,OPERATIVO,438510.608,4479055.377,ETRS89,40.45989276,-3.72524194,,,,,,,29/12/2009,,6,1,deportivas
7127774,Circuito deportivo elemental,65,valDeAcEdErAS,6.0,TetUaN,OPERATIVO,439802.73,4479792.32,ETRS89,40.46662604,-3.71007292,CALLE,VILLAAMIL,90,28039.0,,31050938.0,06-11-2020,D0655,AE21,5,deportivas
7144128,Circuito deportivo elemental,191,cASco HistOrIco de VICAlvAro,19.0,viCalVAro,OPERATIVO,447694.56,4473645.06,ETRS89,40.41178224,-3.61648218,AVENIDA,DAROCA,299,28032.0,,31041868.0,17/09/20,D1965,AE21,14,deportivas
7144369,Circuito deportivo elemental,192,vALdébéRnARdO,19.0,vicalvARo,OPERATIVO,446807.16,4471806.38,ETRS89,40.39516201,-3.626787,CALLE,PENDULO,3A,28032.0,,20123311.0,2020/09/17,D1964,AE21,9,deportivas
7162545,Circuito deportivo elemental,15,UniVErsidad,1.0,cENTRO,OPERATIVO,440200.78,4474716.44,ETRS89,40.4209291,-3.70490012,PLAZA,SANTA MARIA SOLEDAD TORRES ACOSTA,1 B,28004.0,,31037270.0,fecha_incorrecta,D0102,AE21,5,deportivas
7248141,Circuito deportivo elemental,175,AnGEles,17.0,villaVerDE,OPERATIVO,441038.68,4466854.979,ETRS89,40.35016863,-3.69429626,CALLE,ALCOCER,1,28021.0,ALCOCER 1,11128272.0,fecha_incorrecta,D1760,AE21,7,deportivas
7356676,Circuito deportivo elemental,116,buEnAVIsTA,11.0,cARAbanChEL,OPERATIVO,436062.18,4469289.25,ETRS89,40.37173107,-3.75313619,CALLE,GUITARRA,9,28044.0,,11077474.0,01/12/2020,D1157,AE21,3,deportivas
7761231,Circuito deportivo elemental,171,víLLAvéRDé AlTó - cAscO híSTóRICó dé VILlávERdE,17.0,VILlAVeRde,OPERATIVO,440222.26,4465963.27,ETRS89,40.34207749,-3.70382579,CALLE,LENGUAS,6G,28021.0,,31019468.0,2021/02/22,D1761,AE21,7,deportivas
7802438,Circuito deportivo elemental,125,mOsCaRDO,12.0,UseRA,OPERATIVO,440081.98,4471581.67,ETRS89,40.39268103,-3.70600527,PASEO,SANTA MARIA DE LA CABEZA,93,28026.0,,31027444.0,2021-02-22 00:00:00,D1256,AE21,7,deportivas
7802522,Circuito deportivo elemental,116,BUEnavisTA,11.0,carAbanCheL,OPERATIVO,437232.45,4469088.11,ETRS89,40.37000805,-3.73933265,AVENIDA,EURO,16,28054.0,,31031211.0,2024/01/01,D1158,AE21,7,deportivas
7837848,Circuito deportivo elemental,136,nUMANCia,13.0,puENTE De vALLEcas,OPERATIVO,444908.62,4472281.35,ETRS89,40.3993174,-3.64919782,AUTOVIA,A-3,500SA,28038.0,,31031227.0,22/03/2021,D1357,AE21,7,deportivas
7839105,Circuito deportivo elemental,86,vAlVeRdE,8.0,FuencArRaL - eL pArDo,OPERATIVO,442972.17,4484591.09,ETRS89,40.51007898,-3.67312124,CALLE,FROMISTA,15 A,28050.0,,31012691.0,2021-03-24 00:00:00,D0861,AE21,7,deportivas
7840483,Circuito deportivo elemental,183,ENsaNCHE dE vAlLEcaS,18.0,vILLa De VAllEcAS,OPERATIVO,446458.15,4469611.19,ETRS89,40.37536393,-3.63071477,CALLE,TINEO,13,28031.0,,31016534.0,2021-03-25 00:00:00,D1862,AE21,7,deportivas
7853205,Circuito deportivo elemental,95,vaLdeMArIN,9.0,mOnclOa - ARAvaCA,OPERATIVO,433250.01,4479877.53,ETRS89,40.46689298,-3.78736965,AVENIDA,VALDEMARIN,109,28023.0,,20166358.0,fecha_incorrecta,D0953,AE21,7,deportivas
7861611,Circuito deportivo elemental,127,PRadOlONgO,12.0,UsERa,OPERATIVO,440520.94,4470048.47,ETRS89,40.37890062,-3.70069029,CALLE,TOMELLOSO,63,28026.0,,11082377.0,16/04/2021,D1258,AE21,11,deportivas
7872643,Circuito deportivo elemental,33,EsTrElLA,3.0,retIrO,OPERATIVO,443925.04,4474193.6,ETRS89,40.41647838,-3.66095612,,,,,PARQUE ROMA,,30/04/21,D0351,AE21,14,deportivas
7887312,Circuito deportivo elemental,54,hiSPANOamErIca,5.0,CHAMARTIn,OPERATIVO,442936.43,4478574.2,ETRS89,40.45587381,-3.67300149,CALLE,URUGUAY,23,28016.0,,11025164.0,fecha_incorrecta,D0505,AE21,14,deportivas
7896349,Circuito deportivo elemental,107,AGUilas,10.0,LAtiNA,OPERATIVO,434512.322,4469820.554,ETRS89,40.37639694,-3.77144531,CALLE,SOLEDAD CAZORLA,20,28044.0,,20020646.0,20/05/2021,D1066,AE21,7,deportivas
7902175,Circuito deportivo elemental,116,bUENávístA,11.0,caRAbAncHeL,OPERATIVO,435784.086,4468490.01,ETRS89,40.36450978,-3.75633116,CALLE,MORALES,13,28054.0,SALVADOR ALLENDE,31001529.0,2021-05-26 00:00:00,D1160,AE21,9,deportivas
7908163,Circuito deportivo elemental,75,RIOs rosAS,7.0,ChAmbERI,OPERATIVO,440903.14,4477517.69,ETRS89,40.44621422,-3.69688191,CALLE,RAIMUNDO FERNANDEZ VILLAVERDE,50,28003.0,,11042234.0,fecha_incorrecta,D0703,AE21,8,deportivas
7927322,Circuito deportivo elemental,175,aNGeleS,17.0,VillavERDe,OPERATIVO,440578.013,4467984.537,ETRS89,40.36031165,-3.69982564,CALLE,LA CANCION DEL OLVIDO,48,28041.0,PARQUE DE INGENIEROS,11129067.0,2021-06-03 00:00:00,D1762,AE21,15,deportivas
7928019,Circuito deportivo elemental,133,PAlóMéRás BájáS,13.0,PuEnte De ValLEcAs,OPERATIVO,444422.63,4471304.541,ETRS89,40.39048543,-3.65483913,CALLE,ESCRITOR,3,28038.0,PARQUE AZORIN,20003182.0,13/05/2021,D1361,AE21,15,deportivas
7928053,Circuito deportivo elemental,182,SaNTA EuGENIA,18.0,vILLA DE VALlecAS,OPERATIVO,448275.281,4470285.356,ETRS89,40.38155205,-3.60936513,CALLE,ZAZUAR,8,28031.0,SANTA EGUGENIA,11131614.0,05-17-2021,D1863,AE21,17,deportivas
7928425,Circuito deportivo elemental,193,valderRIvas,19.0,vICALVArO,OPERATIVO,448792.898,4472000.735,ETRS89,40.39703735,-3.60340535,CALLE,CALIZA,22,28032.0,AV. GRAN VIA DEL ESTE,20180508.0,2021/05/06,D1967,AE21,16,deportivas
7943813,Circuito deportivo elemental,173,bUTárQUé,17.0,VILLaVeRDe,OPERATIVO,442286.467,4466829.38,ETRS89,40.35002528,-3.67960168,CALLE,ORO,16,28021.0,C. CALCIO,31050200.0,08-26-2021,D1764,AE21,22,deportivas
8776080,Circuito deportivo elemental,86,vaLVERDE,8.0,fUENCarrAL - El PARdo,OPERATIVO,443612.825,4484668.258,ETRS89,40.51081793,-3.66556671,CALLE,PORTOMARIN,21,28050.0,DE SANTISO,31050947.0,2021/10/27,D0869,AE21,7,deportivas
8785833,Circuito deportivo elemental,151,veNtas,15.0,CiUDAd linEAL,OPERATIVO,444146.812,4474946.442,ETRS89,40.42327531,-3.65840837,CALLE,RICARDO ORTIZ,84,28017.0,PARQUE DE RICARDO ORTIZ,11103458.0,fecha_incorrecta,D1554,AE21,9,deportivas
8799532,Circuito deportivo elemental,85,lA PAZ,8.0,fUeNCaRRal - EL paRdO,OPERATIVO,440771.795,4481755.996,ETRS89,40.48438525,-3.69882625,CALLE,SANTIAGO DE COMPOSTELA,40,28034.0,NARCIS MONTURIOL,11045914.0,fecha_incorrecta,D0871,AE21,8,deportivas
8799543,Circuito deportivo elemental,183,énSáNChé DE VállECás,18.0,ViLLa DE vALLEcAS,OPERATIVO,446768.99,4468922.094,ETRS89,40.369176,-3.62699579,AVENIDA,MAYORAZGO,30,28051.0,C/GRANJA DE SAN IDELFONSO,31065785.0,fecha_incorrecta,D1867,AE21,8,deportivas
8799549,Circuito deportivo elemental,97,ARAVacA,9.0,moNcLOA - aRaVAca,OPERATIVO,433907.73,4479309.895,ETRS89,40.46183218,-3.77955288,PASEO,ERMITA,30,28023.0,ARAIZ,11057313.0,2022-04-05 00:00:00,D0959,AE21,15,deportivas
5654059,Area de juegos/especial,93,cIUdad UnIvERsItaRIA,9.0,mONClOA - aRavAcA,OPERATIVO,438626.189,4479108.049,ETRS89,40.4603758,-3.7238839,,,,,,,29/12/09,,6,1,deportivas
5107830,Circuito deportivo elemental,145,fONtARrON,14.0,MoratALaz,OPERATIVO,444361.49,4473025.98,ETRS89,40.40598909,-3.6557099,AVENIDA,MORATALAZ,54,28030.0,"AVDA MORATALAZ, 000054",20152921.0,2019/05/21,D1454,AE21,11,deportivas
52130,Circuito deportivo elemental,134,pALOMeRas sUrestE,13.0,PUENte DE vAlLECAS,OPERATIVO,446218.38,4471206.8,ETRS89,40.38972279,-3.63367374,CALLE,RAFAEL FERNANDEZ HIJICOS,23,28038.0,"AVDA MIGUEL HERNÁNDEZ, 000011",11096620.0,01/08/2013,D1350,AE21,11,deportivas
52132,Circuito deportivo elemental,131,EnTREvIaS,13.0,puENte dE VaLlEcaS,OPERATIVO,443212.722,4469309.766,ETRS89,40.37243371,-3.66891616,RONDA,SUR,219,28053.0,"RDA SUR, 000008",20084211.0,01/08/13,D1352,AE21,13,deportivas
52139,Circuito deportivo elemental,142,HOrCáJó,14.0,MOraTaLaZ,OPERATIVO,446663.4,4473627.64,ETRS89,40.41155987,-3.62863349,CALLE,FUENTE CARRANTONA,61,28030.0,"FUENTE CARRANTONA, 000061",31041857.0,2013-08-01 00:00:00,D1451,AE21,11,deportivas
5218552,Circuito deportivo elemental,64,AlméNárá,6.0,TEtuAn,OPERATIVO,440974.38,4480217.33,ETRS89,40.47053877,-3.69629293,CALLE,MONTOYA,57,28029.0,,11033227.0,2019-12-17 00:00:00,D0654,AE21,4,deportivas
5219935,Area de juegos/especial,162,PIóvErA,16.0,hORTAlézA,OPERATIVO,446686.97,4478402.96,ETRS89,40.45458025,-3.62875627,,,,28043.0,,,,CD_110001,6,4,deportivas
52211,Circuito deportivo elemental,173,BúTArQUE,17.0,viLlaVErdE,OPERATIVO,442819.54,4466123.63,ETRS89,40.34370414,-3.67326171,CALLE,ESTEFANITA,11,28021.0,"ESTEFANITA, 000074",31035895.0,01/01/2004,D1750,AE21,11,deportivas
52213,Circuito deportivo elemental,175,AnGéLEs,17.0,viLLAVERDE,OPERATIVO,440280.15,4467622.8,ETRS89,40.35703164,-3.70329952,CALLE,LA TABERNERA DEL PUERTO,25,28041.0,"LA TABERNERA DEL PUERTO, 000025",31053320.0,2015/04/05,D1753,AE21,3,deportivas
52215,Circuito deportivo elemental,175,ANgElEs,17.0,VilLaVerdE,OPERATIVO,440607.712,4467971.266,ETRS89,40.36019421,-3.69947465,CALLE,LA CANCION DEL OLVIDO,52,28041.0,"LA CANCIÓN DEL OLVIDO, 000052",11129069.0,04-05-2015,D1755,AE21,10,deportivas
5799343,Circuito deportivo elemental,183,ENSancHe dE VaLleCas,18.0,VILLa DE VaLLecAS,OPERATIVO,446936.66,4469661.57,ETRS89,40.3758484,-3.62508251,CALLE,MARTIN MUÑOZ DE LAS POSADAS,1A,28031.0,"MARTÍN MUÑOZ DE LAS POSADAS, 000001  A",31030080.0,02-21-2020,D1859,AE21,7,deportivas
6905562,Circuito deportivo elemental,191,CásCO hIStóRíCó dé VICáLvArO,19.0,vIcaLVArO,OPERATIVO,448363.98,4473628.96,ETRS89,40.41167899,-3.60859138,CALLE,VEREDA DEL PINAR,1,28032.0,,20047853.0,23/04/2020,D1959,AE21,7,deportivas
7107703,Circuito deportivo elemental,102,PUERtA DeL AnGEl,10.0,LAtIna,OPERATIVO,437504.27,4473016.31,ETRS89,40.40541547,-3.73651654,CALLE,SAN CANUTO,16,28011.0,,11062270.0,29/05/2020,D1060,AE21,3,deportivas
7126154,Circuito deportivo elemental,192,VALDEBERnarDO,19.0,vícAlvARó,OPERATIVO,447051.449,4472853.546,ETRS89,40.40461112,-3.62399573,CALLE,LADERA DE LOS ALMENDROS,2,28032.0,,31023316.0,2020/06/30,D1962,AE21,4,deportivas
8799551,Circuito deportivo elemental,142,hoRcAjO,14.0,mORATALAZ,OPERATIVO,446358.202,4472834.792,ETRS89,40.40439779,-3.63216356,CALLE,LAGUNA NEGRA,1 A,28030.0,CALLE CAÑON DEL RIO LOBOS,20129775.0,2022-04-05 00:00:00,D1459,AE21,14,deportivas
8799553,Circuito deportivo elemental,174,LOS RóSáléS,17.0,víLLAVErDE,OPERATIVO,441197.831,4467119.783,ETRS89,40.35256537,-3.69244671,PLAZA,CHOZAS DE CANALES,1,28021.0,AV ANDALUCIA,11126886.0,2022/04/05,D1766,AE21,11,deportivas
8799600,Circuito deportivo elemental,204,árcóS,20.0,sán BLáS - CánIllEjAs,OPERATIVO,447605.053,4475160.579,ETRS89,40.42542935,-3.61766192,CALLE,CONSERVEROS,17,28037.0,APAREJADORES,11135747.0,2022/04/05,D2068,AE21,15,deportivas
8799606,Circuito deportivo elemental,97,Aravaca,9.0,MoNcLOa - aRaVAca,OPERATIVO,433830.431,4477500.419,ETRS89,40.4455258,-3.78027596,AVENIDA,TALGO,1,28023.0,CARRETERA DE ARAVACA,20172160.0,25/03/2022,D0960,AE21,6,deportivas
8799632,Circuito deportivo elemental,117,aBRANTES,11.0,CAráBánCHEl,OPERATIVO,438674.725,4470240.541,ETRS89,40.38049707,-3.72245641,CALLE,VIA LUSITANA,3,28025.0,PARQUE EMPERATRIZ MARIA DE AUSTRIA,31035183.0,06/05/22,D1162,AE21,8,deportivas
8799638,Circuito deportivo elemental,166,VALDEfuEntEs,16.0,horTAleza,OPERATIVO,445270.545,4482139.74,ETRS89,40.48815094,-3.64578252,AVENIDA,NICETO ALCALA ZAMORA,3,28050.0,CALLE ALBERTO DE PALACIOS,31011039.0,fecha_incorrecta,D1664,AE21,12,deportivas
8799941,Circuito deportivo elemental,183,EnsANcHE dE vaLLecas,18.0,vIlLa de vAlLeCAs,OPERATIVO,448543.704,4468324.954,ETRS89,40.36390797,-3.60604479,CALLE,JOSE GUTIERREZ MAROTO,39,28051.0,CERRO MILANO,31019548.0,2022-03-30 00:00:00,D1865,AE21,11,deportivas
8799950,Circuito deportivo elemental,208,El sALvadoR,20.0,sAn BLaS - caNIllEJAs,OPERATIVO,447101.547,4477196.931,ETRS89,40.44374215,-3.6237667,PLAZA,ENSIDESA,1,28027.0,PLAZA ENSIDESA,20158323.0,30/03/22,D2066,AE21,11,deportivas
8891609,Circuito deportivo elemental,117,aBraNtEs,11.0,cArabAnCHEL,OPERATIVO,438348.806,4469797.06,ETRS89,40.37647793,-3.72625278,CALLE,CAZALEGAS,5 E,28025.0,PARQUE DE LA EMPERATRIZ MARIA DE AUSTRIA,31003931.0,fecha_incorrecta,D1161,AE21,11,deportivas
8907324,Circuito deportivo elemental,104,AluCHe,10.0,LaTina,OPERATIVO,436435.006,4471852.334,ETRS89,40.39484895,-3.74900066,CALLE,DUQUESA DE PARCENT,48,28047.0,CALLE LOS YEBENES,11063785.0,30/03/2022,D1067,AE21,10,deportivas
8909085,Circuito deportivo elemental,131,entreviAS,13.0,PUEnTE de vAlLEcas,OPERATIVO,443878.232,4469004.796,ETRS89,40.36973143,-3.66105055,AVENIDA,JOAQUIN GARRIGUES WALKER,3,28053.0,PARQUE GARRIGUES WALKER,31046275.0,2022/07/22,D1365,AE21,8,deportivas
8909095,Circuito deportivo elemental,211,ALAMeDa dE oSUnA,21.0,baRAjAs,OPERATIVO,450400.465,4478916.754,ETRS89,40.45943874,-3.58500293,CALLE,LA RIOJA,27,28042.0,C/LA RIOJA 27,11139917.0,2022/06/24,D2161,AE21,6,deportivas
8914014,Area de juegos/especial,143,MarROQuINA,14.0,mORátALAz,OPERATIVO,446562.57,4473775.04,ETRS89,40.41288127,-3.6298342,AVENIDA,Avenida del Doctor Garcia Tapia,125,28030.0,,,,,6,2,deportivas
8914016,Area de juegos/especial,143,MArROQuina,14.0,moRAtalAz,OPERATIVO,446563.49,4473810.65,ETRS89,40.41320213,-3.62982635,AVENIDA,Avenida del Doctor Garcia Tapia,125,28030.0,,,,,6,2,deportivas
9046350,Circuito deportivo elemental,126,ZofiO,12.0,UsErá,OPERATIVO,439268.98,4469661.71,ETRS89,40.37532619,-3.71540101,CALLE,RICARDO BELTRAN Y ROZPIDE,28,28026.0,AVENA,20001083.0,2022-10-31 00:00:00,D1262,AE21,8,deportivas
9046352,Circuito deportivo elemental,126,ZOfIo,12.0,usERa,OPERATIVO,439313.063,4470663.782,ETRS89,40.38435658,-3.71497719,CALLE,SAN ELIAS,1,28026.0,SAN MAGIN,11085146.0,fecha_incorrecta,D1264,AE21,8,deportivas
9049643,Circuito deportivo elemental,25,dElIcIAs,2.0,argAnzUelA,OPERATIVO,441209.363,4472167.743,ETRS89,40.39804102,-3.69277652,CALLE,TOMAS BRETON,47 A,28045.0,ALONSO MARTOS,20007918.0,2022-08-01 00:00:00,D0255,AE21,7,deportivas
9049653,Circuito deportivo elemental,133,PaloMEras BAjas,13.0,PueNtE dE vALLEcAs,OPERATIVO,443865.105,4470604.736,ETRS89,40.38414378,-3.66134608,CALLE,LA DILIGENCIA,6,28018.0,CV CALLE CANDILEJAS,31043258.0,2022/11/22,D1368,AE21,14,deportivas
9049658,Circuito deportivo elemental,163,caNILlAs,16.0,hoRTalEzA,OPERATIVO,445566.971,4479417.659,ETRS89,40.46364858,-3.64205141,CALLE,ALCORISA,4,28043.0,"Ctra · CARRETERA CANILLAS 98 , ASCENDIENTE 1: 163",11116820.0,22/11/2022,D1666,AE21,13,deportivas
9177985,Circuito deportivo elemental,117,AbrAntEs,11.0,caRaBaNchEL,OPERATIVO,438862.257,4470359.936,ETRS89,40.38158642,-3.72025876,CALLE,VIA LUSITANA,3,28025.0,PARQUE EMPERATRIZ MARIA DE AUSTRIA,31035183.0,fecha_incorrecta,D1164,AE21,12,deportivas
9180738,Circuito deportivo elemental,132,san diEgo,13.0,pUéNTé DE VálLECAs,OPERATIVO,443383.311,4471164.249,ETRS89,40.38915161,-3.66707163,CALLE,SIERRA DE ALQUIFE,8,28053.0,"DE LAS PALOMERAS,37",11092598.0,05/01/23,D1370,AE21,8,deportivas
9187084,Circuito deportivo elemental,104,álúChE,10.0,laTINa,OPERATIVO,435507.06,4471479.611,ETRS89,40.39141998,-3.75989621,CALLE,QUERO,29,28024.0,PARQUE ALUCHE,11065523.0,02-13-2023,D1070,AE21,9,deportivas
9187543,Circuito deportivo elemental,181,CAsco HisToriCO dE vallECAs,18.0,VIllA de valLecas,OPERATIVO,446909.936,4469571.909,ETRS89,40.37503897,-3.62538983,CALLE,SIERRA DE PALOMERAS,40,28031.0,MARTIN MUÑOZ DE LAS POSADAS,31008261.0,22/02/2023,D1871,AE21,4,deportivas
9237040,Circuito deportivo elemental,115,PuErtA boniTA,11.0,cARABánCHEL,OPERATIVO,437591.432,4469708.984,ETRS89,40.37562813,-3.73516535,AVENIDA,ABRANTES,291,28025.0,BESOLLA,31000690.0,2023-03-31 00:00:00,D1165,AE21,9,deportivas
9243145,Circuito deportivo elemental,122,OrcASuR,12.0,USERA,OPERATIVO,440903.46,4468855.452,ETRS89,40.36818047,-3.69607375,CALLE,ALERCE,5,28041.0,CON PINSAPO,20089216.0,08-18-2022,D1266,AE21,10,deportivas
9261936,Circuito deportivo elemental,22,acacias,2.0,aRGAnZueLA,OPERATIVO,439804.417,4473048.973,ETRS89,40.4058792,-3.70941425,RONDA,TOLEDO,12,28005.0,CONCEJAL BENITO MARTIN LOZANO,20007348.0,fecha_incorrecta,D0256,AE21,10,deportivas
9269361,Circuito deportivo elemental,81,El pARDo,8.0,FuencARral - eL paRdo,OPERATIVO,434540.037,4485349.897,ETRS89,40.51629189,-3.77271935,AVENIDA,GUARDIA,19,28048.0,PARQUE MAR OCEANA,31022099.0,2023-06-09 00:00:00,D0874,AE21,7,deportivas
9272789,Circuito deportivo elemental,124,alMENDRAlES,12.0,uSeRa,OPERATIVO,440701.974,4470399.585,ETRS89,40.38207656,-3.69859045,PLAZA,CAMPO DE CRIPTANA,3,28026.0,TOMELLOSO,31012975.0,fecha_incorrecta,D1267,AE21,4,deportivas
9292077,Circuito deportivo elemental,27,AtoChA,,ArgAnzuEla,OPERATIVO,442351.53,4471898.528,ETRS89,40.39569564,-3.67929399,CALLE,MENDEZ ALVARO,77 A,28045.0,PEDRO BOSCH,20112157.0,21/07/23,D0257,AE21,7,deportivas
9294001,Circuito deportivo elemental,116,búénávíStA,11.0,caRabaNcHEL,OPERATIVO,435518.878,4469646.332,ETRS89,40.37490596,-3.75957144,CALLE,MASCARAQUE,42,28044.0,PARQUE DE LAS CRUCES,11077854.0,08-01-2023,D1168,AE21,10,deportivas
9295425,Circuito deportivo elemental,124,AlMENdRaleS,12.0,Usera,OPERATIVO,440390.189,4470230.07,ETRS89,40.38052723,-3.70224747,CALLE,CRISTO DE LA VICTORIA,33,28026.0,CV CRISTO DE LEPANTO,11085828.0,2023/06/23,D1268,AE21,9,deportivas
9396658,Circuito deportivo elemental,151,veNtaS,15.0,cIuDaD LiNEAl,OPERATIVO,444884.159,4475243.982,ETRS89,40.42600489,-3.64974271,CALLE,SANTA FELICIDAD,20,28017.0,CV C/MARIA TERESA SAEZ DE HEREDIA,11103833.0,09-15-2023,D1557,AE21,5,deportivas
9397076,Circuito deportivo elemental,131,EnTrevIAs,13.0,PUENtE dé VALlECáS,OPERATIVO,442564.384,4470313.854,ETRS89,40.3814347,-3.67664313,RONDA,SUR,2,28053.0,C/ LAGARTERA,31012755.0,2023-11-28 00:00:00,D1372,AE21,12,deportivas
9403205,Circuito deportivo elemental,83,pEÑAgRAnDE,8.0,FUeNcarrAL - eL pARdo,OPERATIVO,437908.802,4482002.126,ETRS89,40.48639329,-3.7326279,CALLE,MARIA DE MAEZTU,4,28049.0,LILI ALVAREZ CV MADRE TERESA DE CALCUTA,31054538.0,14/02/2024,D0873,AE21,7,deportivas
9438374,Circuito deportivo elemental,84,PiLaR,8.0,fUENcArRAl - eL PaRDo,OPERATIVO,439964.516,4481434.502,ETRS89,40.48143113,-3.70832011,CALLE,SANTIAGO DE COMPOSTELA,62,28034.0,CV C/PINTOR FRANCISCO LLORENS,11045726.0,fecha_incorrecta,D0876,AE21,12,deportivas
9492866,Circuito deportivo elemental,54,HIsPanOaMeRIca,5.0,chAmARtIN,OPERATIVO,442792.421,4478580.469,ETRS89,40.45592039,-3.67470037,CALLE,PUERTO RICO,29,28016.0,C/PUERTO RICO 29,11025194.0,2024/03/07,D0508,AE21,3,deportivas
9494172,Circuito deportivo elemental,65,vALdeaCEderas,6.0,TETUAN,OPERATIVO,439941.714,4479626.547,ETRS89,40.46514275,-3.70841793,PASEO,DIRECCION,190,28039.0,PASEO DE LA DIRECCIÓN 215,31028286.0,19/03/24,D0658,AE21,6,deportivas
9536964,Circuito deportivo elemental,125,mOScaRDo,12.0,USera,OPERATIVO,440121.916,4471481.691,ETRS89,40.39178324,-3.70552534,CALLE,MARIBLANCA,14,28026.0,C/TORERO,11084099.0,01-31-2024,D1271,AE21,7,deportivas
7126508,Circuito deportivo elemental,194,él cáñAvErAl,19.0,VICaLvAro,OPERATIVO,452953.84,4471968.83,ETRS89,40.39699538,-3.55437428,CALLE,ANNA FRANK,1,28052.0,,31037313.0,24/06/20,D1960,AE21,7,deportivas
7143517,Circuito deportivo elemental,86,VAlVeRde,8.0,fUEnCArraL - el pArDO,OPERATIVO,443003.48,4484597.57,ETRS89,40.5101395,-3.67275228,CALLE,PALAS DE REY,17,28050.0,JUNTO PISTA DEPORTIVA,31044373.0,2020-09-10 00:00:00,D0859,AE21,8,deportivas
7144275,Circuito deportivo elemental,191,cascO HiStORiCO de vicaLvAro,19.0,vICalvAro,OPERATIVO,449829.91,4473255.76,ETRS89,40.4084066,-3.59128513,CALLE,ABAD JUAN CATALAN,70,28032.0,,31037333.0,2020-09-17 00:00:00,D1963,AE21,9,deportivas
7162223,Circuito deportivo elemental,15,UnIversidAd,1.0,cEnTro,OPERATIVO,440202.838,4474738.128,ETRS89,40.42112462,-3.7048779,PLAZA,SANTA MARIA SOLEDAD TORRES ACOSTA,1,28004.0,"SANTA MARIA SOLEDAD TORRES ACOSTA, 1",11007101.0,02-13-2019,D0101,AE21,6,deportivas
7247845,Circuito deportivo elemental,131,entREviAs,13.0,PueNTE DE ValLEcaS,OPERATIVO,442319.38,4470058.65,ETRS89,40.37911875,-3.67950621,RONDA,SUR,117,28053.0,,11090038.0,20/11/2020,D1356,AE21,10,deportivas
7248182,Circuito deportivo elemental,125,MOSCardO,12.0,USERA,OPERATIVO,440197.879,4471385.439,ETRS89,40.39092161,-3.70462132,CALLE,VALLANDES,2,28026.0,DE LAS CALESAS,20002230.0,2020/11/17,D1255,AE21,15,deportivas
7362864,Circuito deportivo elemental,171,VIlLavErDe aLTo - CASco HiStoRIcO de VilLaVerdE,17.0,VillaVERdE,OPERATIVO,440538.55,4465150.18,ETRS89,40.33477528,-3.70002633,CALLE,TRANSVERSAL SEXTA,10B,28021.0,,20127343.0,17/11/2020,D1759,AE21,10,deportivas
7764194,Circuito deportivo elemental,146,VInátErós,14.0,MORataLAz,OPERATIVO,446073.31,4472649.9,ETRS89,40.40271377,-3.63550512,Calle,Luis de Hoyos Sainz,108,28030.0,,11102891.0,fecha_incorrecta,D1456,AE21,7,deportivas
7802464,Circuito deportivo elemental,122,oRCASur,12.0,UseRA,OPERATIVO,440743.91,4468957.9,ETRS89,40.36909205,-3.69796241,CALLE,MARACENA,2,28041.0,,11081218.0,03-02-2021,D1257,AE21,7,deportivas
7835585,Circuito deportivo elemental,183,eNSAncHE De valLECas,18.0,ViLLa de vallEcaS,OPERATIVO,448504.22,4468886.4,ETRS89,40.36896344,-3.60655514,CALLE,ENTREPEÑAS,43,28051.0,,31033787.0,2021-03-17 00:00:00,D1861,AE21,7,deportivas
7838836,Circuito deportivo elemental,136,NUmAncia,13.0,pUenTe dE vAlleCAS,OPERATIVO,444420.92,4471998.38,ETRS89,40.39673583,-3.65491983,CALLE,BENJAMIN PALENCIA,2,28038.0,,20002299.0,2021-03-23 00:00:00,D1358,AE21,7,deportivas
7840405,Circuito deportivo elemental,133,páLóMéRás bAjáS,13.0,PUEntE De vAlLECas,OPERATIVO,444449.13,4471339.47,ETRS89,40.39080186,-3.65452996,CALLE,ESCRITOR,3,28038.0,,20003182.0,2021/03/25,D1359,AE21,7,deportivas
7841427,Circuito deportivo elemental,97,AraVACa,9.0,moNcloa - ARavaCA,OPERATIVO,434194.549,4478364.537,ETRS89,40.45333891,-3.77607217,CALLE,VIRGEN DE LOS ROSALES,42,28023.0,"CALLE VIRGEN DE LOS ROSALES, 42",20125594.0,22/03/21,D0952,AE21,8,deportivas
7861595,Circuito deportivo elemental,116,BúENávíStá,11.0,carabaNchEl,OPERATIVO,435789.96,4469767.61,ETRS89,40.37601941,-3.75639065,CAMINO,CRUCES,4,28044.0,,20078470.0,06/05/21,D1159,AE21,11,deportivas
